image_id,annotation_path,instability_score
1166,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1166.json,2
1167,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1167.json,5
1168,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1168.json,2
1169,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1169.json,2
117,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\117.json,3
1170,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1170.json,2
1171,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1171.json,1
1172,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1172.json,2
1173,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1173.json,2
1174,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1174.json,1
1175,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1175.json,2
1176,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1176.json,2
1177,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1177.json,1
1178,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1178.json,3
1179,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1179.json,5
118,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\118.json,2
1180,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1180.json,3
1181,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1181.json,5
1182,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1182.json,8
1183,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1183.json,3
1184,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1184.json,2
1185,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1185.json,5
1186,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1186.json,4
1187,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1187.json,5
1188,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1188.json,1
1189,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1189.json,1
119,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\119.json,1
1190,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1190.json,1
1191,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1191.json,1
1192,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1192.json,1
1193,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1193.json,1
1194,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1194.json,2
1195,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1195.json,1
1196,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1196.json,1
1197,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1197.json,3
1198,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1198.json,1
1199,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1199.json,2
12,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\12.json,1
120,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\120.json,5
1200,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1200.json,1
1201,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1201.json,2
1202,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1202.json,1
1203,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1203.json,3
1204,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1204.json,1
1205,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1205.json,2
1206,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1206.json,1
1207,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1207.json,1
1208,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1208.json,1
1209,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1209.json,1
121,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\121.json,2
1210,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1210.json,2
1211,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1211.json,2
1212,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1212.json,2
1213,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1213.json,1
1214,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1214.json,1
1215,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1215.json,2
1216,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1216.json,2
1217,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1217.json,2
1218,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1218.json,1
1219,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1219.json,3
122,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\122.json,1
1220,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1220.json,1
1221,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1221.json,2
1222,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1222.json,3
1223,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1223.json,3
1224,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1224.json,2
1225,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1225.json,3
1226,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1226.json,1
1227,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1227.json,1
1228,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1228.json,1
1229,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1229.json,1
123,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\123.json,4
1230,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1230.json,6
1231,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1231.json,1
1232,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1232.json,2
1233,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1233.json,2
1234,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1234.json,3
1235,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1235.json,3
1236,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1236.json,1
1237,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1237.json,1
1238,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1238.json,1
1239,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1239.json,2
124,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\124.json,2
1240,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1240.json,1
1241,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1241.json,3
1242,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1242.json,1
1243,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1243.json,1
1244,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1244.json,1
1245,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1245.json,2
1246,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1246.json,1
1247,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1247.json,2
1248,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1248.json,3
1249,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1249.json,2
125,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\125.json,1
1250,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1250.json,1
1251,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1251.json,1
1252,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1252.json,3
1253,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1253.json,2
1254,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1254.json,3
1255,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1255.json,1
1256,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1256.json,1
1257,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1257.json,2
1258,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1258.json,2
1259,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1259.json,1
126,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\126.json,1
1260,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1260.json,2
1261,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1261.json,2
1262,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1262.json,4
1263,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1263.json,1
1264,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1264.json,5
1265,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1265.json,2
1266,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1266.json,5
1267,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1267.json,2
1268,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1268.json,3
1269,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1269.json,2
127,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\127.json,1
1270,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1270.json,1
1271,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1271.json,3
1272,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1272.json,3
1273,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1273.json,2
1274,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1274.json,7
1275,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1275.json,3
1276,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1276.json,4
1277,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1277.json,2
1278,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1278.json,3
1279,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1279.json,1
128,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\128.json,1
1280,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1280.json,2
1281,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1281.json,4
1282,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1282.json,1
1283,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1283.json,8
1284,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1284.json,2
1285,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1285.json,2
1286,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1286.json,1
1287,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1287.json,9
1288,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1288.json,1
1289,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1289.json,1
129,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\129.json,4
1290,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1290.json,1
1291,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1291.json,1
1292,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1292.json,4
1293,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1293.json,2
1294,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1294.json,1
1295,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1295.json,7
1296,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1296.json,1
1297,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1297.json,1
1298,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1298.json,4
1299,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1299.json,1
13,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\13.json,0
130,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\130.json,1
1300,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1300.json,1
1301,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1301.json,5
1302,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1302.json,2
1303,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1303.json,7
1304,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1304.json,1
1305,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1305.json,3
1306,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1306.json,2
1307,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\1307.json,1
